,date_time,username,user_id,post_type,text,image
10,2022-10-19 21:12:51,Chakrit Pinchomchay,100007498512433,ประกาศของซื้อขาย,"['ขาย', 'รองเท้า', 'บาส', 'size', '115', 'us', 'สภาพ', 'โคตร', 'ขาย', '3000', '฿', 'นัด', 'มอ', 'มอ', 'อุปกรณ์']",https://m.facebook.com/photo/view_full_size/?fbid=3229258430667409&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
11,2022-10-20 22:21:36,Chatchawan Kesorn,100003489792782,ประกาศของซื้อขาย,"['ขาย', 'ตู้เย็น', '2', 'ประตู', '34', 'คิว', 'แถว', 'วัด', 'กำแพง', 'ทะลุ', 'ซอย', 'พระ', 'จอม', 'ขาย', 'เนื่อง', 'จากไป', 'ซื้อ', 'ตู้', '1500', 'บาท', 'คับ']",https://m.facebook.com/photo/view_full_size/?fbid=5546482132144725&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
12,2022-10-20 19:17:19,KMUTNB Community,427717612783048,ประกาศของซื้อขาย,"['ขาย', 'hyperx', 'cloud', 'earbud', 'มือสอง', 'เจ้าของ', 'ขาย', 'อุปกรณ์', 'ใบเสร็จ', 'หาย', 'นัด', 'มอ', 'มอ', '700', '40', 'ดู', 'รูป', 'dm']",https://scontent.fbkk2-8.fna.fbcdn.net/v/t39.30808-6/311583700_444518027769673_1543908691377230728_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&ccb=1-7&_nc_sid=5bac3a&_nc_ohc=uTUUftcMUyAAX_vcwRN&_nc_ht=scontent.fbkk2-8.fna&oh=00_AT_cnNsv1VrXNzGS8p3q4qsyJr82JktkAkFjlmCwFSn9sQ&oe=635859C5
13,2022-10-19 01:38:58,Gear Threerapat,100023830118139,ประกาศของซื้อขาย,"['ขออนุญาต', 'ขาย', 'แฟน', 'เก่า', 'คืน', 'นัด', 'มอ', 'มอ', 'คอนโด', 'ลุ', 'มน', 'คร', 'อินทร์', 'เอาจริง', 'ลด']",https://m.facebook.com/photo/view_full_size/?fbid=1332987084172283&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391681764994573357%3Amf_story_key.1266442974155126%3Atop_level_post_id.1266442974155126%3Atl_objid.1266442974155126%3Acontent_owner_id_new.100023830118139%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.1332987084172283%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_rQv62-xQGAxiv%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100023830118139%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666118338%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266442974155126%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100023830118139%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
14,2022-10-18 22:13:51,Lerkiat Seesirichot,100007789157492,ประกาศของซื้อขาย,"['ๆม', 'ร้าน', 'ขาย', 'อุปกรณ์', 'อิเล็กทรอนิกส์', 'ไหม', 'resistor', 'transistor', 'ขอบคุณ']",
15,2022-09-25 18:05:34,Gear Threerapat,100023830118139,ประกาศของซื้อขาย,"['ขาย', 'ตัว', 'ไร้สาย', 'แยก', 'เสียง', 'ซ้าย', 'ขวา', 'ประกัน', 'เต็ม', 'ซื้อ', 'นัด', 'มอ', 'มอ', 'คอนโด', 'ลุ', 'ม', 'ราคา', '3500']",https://m.facebook.com/photo/view_full_size/?fbid=1313820946088897&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391677916704202643%3Amf_story_key.1247733522692738%3Atop_level_post_id.1247733522692738%3Atl_objid.1247733522692738%3Acontent_owner_id_new.100023830118139%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.1313820946088897%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX-DvGGSh5-4ogI1%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100023830118139%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1664103934%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1247733522692738%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100023830118139%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
16,2022-10-19 04:09:28,Tunyaboonpipop Wongsilp,100074267618977,ประกาศของหาย,"['พี่', 'คน', 'ทำ', 'บัตรประชาชน', 'หาย', 'ติด', 'ต่อมา', 'ค้าบ']",https://m.facebook.com/photo/view_full_size/?fbid=195601456258774&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391677916783260919%3Amf_story_key.1266513524148071%3Atop_level_post_id.1266513524148071%3Atl_objid.1266513524148071%3Acontent_owner_id_new.100074267618977%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.195601456258774%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX8biluSWtbbXW8a%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100074267618977%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666127368%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266513524148071%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100074267618977%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
17,2022-10-18 22:22:12,Siwat Charoensripongsa,100007928057618,ประกาศของหาย,"['ลืม', 'สาย', 'ชาร์ต', 'แบต', 'ทัก', 'รับคืน', 'มจพ', 'ตอน', '2', 'ทุ่ม']",https://m.facebook.com/photo/view_full_size/?fbid=3293898814217688&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391677916814296967%3Amf_story_key.1266336004165823%3Atop_level_post_id.1266336004165823%3Atl_objid.1266336004165823%3Acontent_owner_id_new.100007928057618%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3293898814217688%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_3T4oBOqj2vCGt%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100007928057618%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666106532%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266336004165823%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100007928057618%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
18,2022-10-13 10:23:40,Renuka Wisateaksorn,100004829945767,ประกาศของซื้อขาย,"['แบ่ง', 'ขาย', 'หัว', 'ปากกา', 'appl', 'pencil', 'หัว', '230', 'บาท', 'นัด', 'มจพ', 'มอ']",https://m.facebook.com/photo/view_full_size/?fbid=2144427455728232&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391677916767355403%3Amf_story_key.1262158341250256%3Atop_level_post_id.1262158341250256%3Atl_objid.1262158341250256%3Acontent_owner_id_new.100004829945767%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.2144427455728232%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX82A9IVC5Kyb4Yb%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100004829945767%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665631420%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1262158341250256%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100004829945767%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
19,2022-09-23 17:40:22,Jiranun Suphanthamat,100009580402983,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'มอ', 'เพื่อน', 'ซื้อ', 'sign', 'ห้อง', 'มุม', 'ห้อง', 'เดือน', '5000', 'หอ', 'กลาง', 'ซอย', '711', 'ของกิน', 'ห้อง', 'ชั้น', '2', 'เดิน', 'นิดเดียว', 'เจ้าของ', 'หอ', 'คุย', 'ไฟ', '8', 'น้ำ', '18', 'เตียง', '5', 'ฟุต', 'โต๊ะ', 'อ่าน', 'นส', 'ตู้เสื้อผ้า', 'สนใจ', 'สอบถาม', 'เข้ามา', 'ดู', 'ห้อง']",https://m.facebook.com/photo/view_full_size/?fbid=3169107973418518&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
20,2022-10-09 14:49:48,Settasak Naewchan,100003711192146,ประกาศของซื้อขาย,"['อนุ', 'ญาติ', 'ส่งต่อ', 'ใช้แล้ว', 'ไมค์', 'ขาย', 'เมาส์', 'logitech', 'g', '102', 'ไฟ', 'rgb', 'ความเร็ว', 'คีบอร์ด', 'ยาง', 'hp', 'ไฟ', 'rgb', '2', 'ขาย', '500']",https://m.facebook.com/photo/view_full_size/?fbid=2864560037011008&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
21,2022-10-17 13:45:23,Tanabordee RZ,1143760307,ประกาศของหาย,"['น้อง', 'ทำ', 'กระเป๋า', 'เงิน', 'หล่น', 'หาย', 'ร้าน', 'เชค', 'อิน']",https://m.facebook.com/photo/view_full_size/?fbid=10221460888728657&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391674549466470576%3Amf_story_key.1265287064270717%3Atop_level_post_id.1265287064270717%3Atl_objid.1265287064270717%3Acontent_owner_id_new.1143760307%3Apage_id.439079852961892%3Asrc.22%3Aphoto_id.10221460888728657%3Astory_location.6%3Astory_attachment_style.photo%3Atagged_locations.439079852961892%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX8HFexvRdaHY5uy%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22439079852961892%22%3A%7B%22page_id%22%3A439079852961892%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A1143760307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22role%22%3A4%2C%22sl%22%3A6%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1143760307%2C%22page_id%22%3A439079852961892%2C%22role%22%3A4%7D%5D%7D%2C%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A1143760307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665989123%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1265287064270717%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.1143760307%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
22,2022-10-17 15:05:42,KMUTNB Community,1103762683615933,ประกาศของหาย,"['airpod', 'pro', 'เคส', 'spiderman', 'แถว', 'ตลาด', 'ชิล', 'ชิล', 'หาย', 'เสาร์']",
23,2022-10-17 12:06:24,Sabarinibutribenti Husen,100012536046028,ประกาศของซื้อขาย,"['ขวด', 'เบียร์', 'สิงห์', 'เปล่าๆ', 'ขาย', 'ไหม', 'บรรจุ', 'เบียร์', 'ต้ม', 'ขวด', 'เบียร์', 'สิงห์']",
24,2022-10-14 23:19:30,KMUTNB Community,762256428429950,ประกาศของซื้อขาย,"['ขออนุญาต', 'สอบถาม', 'มอ', 'ร้าน', 'ขาย', 'สี', 'ย้อมผม', 'ยา', 'กัด', 'ผม']",
25,2022-10-16 18:17:42,Nut Manassawee,100003985995890,ประกาศของหาย,"['ตามหา', 'น้อง', 'แมว', 'ภาพ', 'บ', 'หาย', 'บริเวณ', 'บ้าน', 'หน้า', 'ร้าน', 'subscrib', 'พบเห็น', 'ติดต่อ', 'เบอร์', '0971234303', 'ขอบคุณ', 'หาย', 'คาด', 'น้อง', 'เที่ยวเตร่']",https://m.facebook.com/photo/view_full_size/?fbid=2668898136586360&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391669876506676490%3Amf_story_key.1264679960998094%3Atop_level_post_id.1264679960998094%3Atl_objid.1264679960998094%3Acontent_owner_id_new.100003985995890%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.2668898136586360%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX-Xwy84l2jCJCl6%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100003985995890%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665919062%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1264679960998094%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100003985995890%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
26,2022-10-11 15:24:45,Aum Pornphimol,100003309477791,ประกาศของซื้อขาย,"['แบ่ง', 'ขาย', 'ปลาย', 'appl', 'pencil', 'หัว', '230', 'บาท', '2', 'หัว', '450', 'บาท', 'ค้าบ', 'บบ', 'นัด', 'รับได้', 'มจพ', 'เย็น', 'ซื้อ', 'คืนนี้', 'ค้าบ']",https://m.facebook.com/photo/view_full_size/?fbid=5565140536939540&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391669876459541498%3Amf_story_key.1260700454729378%3Atop_level_post_id.1260700454729378%3Atl_objid.1260700454729378%3Acontent_owner_id_new.100003309477791%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.5565140536939540%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_e0NPinnCh9dLi%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100003309477791%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665476685%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1260700454729378%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100003309477791%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
27,2022-10-12 20:39:10,Pattaranan Khachai,100008160340707,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอพัก', 'หญิง', 'กาญจน์', 'ห้อง', 'ตึก', 'ตึก', '3', 'ติดกับ', 'บ้านเรือน', 'ไทย', 'ชั้น', '5', 'ลม', 'เย็น', 'ตอนเช้า', 'แดด', 'แรง', 'เสียง', 'สงบ', 'เดิน', 'เหนื่อย', 'ประตู', 'มอ', 'ออกมา', 'เลี้ยวซ้าย', 'ตรงข้าม', 'หอ', 'ชาย', 'จินตนา', 'เดินทาง', 'สะดวก', 'ร้านอาหาร', 'จิปาถะ', 'เจ้าของ', 'หอ', 'ใจ', 'ดีมาก', 'ซ่อม', 'ติดต่อ', 'เจ้าของ', 'หอ', 'ผู้ดูแล', 'หอคอย', 'ทำความสะอาด', 'ที่จอดรถ', 'มอเตอร์ไซค์', 'คนนอก', 'เจ้าของ', 'หอ', 'เคร่ง', 'ประสบการณ์', 'รายละเอียด', 'ค่าใช้จ่าย', 'สัญญา', 'ประกัน', 'ห้อง', '10000', 'บาท', 'ห้อง', 'เดือน', '5000', 'บาท', '15000', 'บาท', 'สัญญา', '1', 'ปี', 'ตอนนี้', 'เหลือประมาณ', '89', 'เดือน', 'เดือน', 'ตุลา', 'กรกฎา', 'หมดสัญญา', 'เดือน', 'กรกฎาคม', 'พศ', '2566', 'เปิดเทอม', 'รายละเอียด', 'ห้อง', 'ห้อง', 'เดือน', '5000', 'บาท', 'ค่าน้ำ', '8', 'บาท', 'ขั้นต่ำ', '50', 'บาท', 'เดือน', 'ไฟ', '18', 'บาท', 'มีค่า', 'ส่วนกลาง', 'กุญแจ', 'คีย์', 'การ์ด', '1', 'ชุด', 'สิ่งอำนวยความสะดวก', 'หอ', 'เครื่องซักผ้า', 'ชั้น', '1', '3', 'เครื่อง', 'เครื่องกรองน้ำ', 'ชั้น', '1', '1', 'เครื่อง', 'ตู้', 'กด', 'เซเว่น', '1', 'เครื่อง', 'ของกิน', 'เครื่องใช้ไฟฟ้า', 'เฟอร์นิเจอร์', 'ห้อง', 'แอร์', 'ตู้เสื้อผ้า', 'เตียง', '5', 'ฟุต', 'โต๊ะ', '1', 'ตัว', 'เก้าอี้', '2', 'ตัว', 'ระเบียบ', 'ราวตากผ้า', 'ตาข่าย', 'นก', 'ห้องน้ำ', 'ชั้นวางของ', '2', 'ตำแหน่ง', 'ฝักบัว', 'หน้า', 'กระจก', 'free', 'wifi', '1', 'user', 'ใช้ได้', '2', 'เครื่อง', 'สนใจ', 'ib', 'สอบถาม', 'ติดต่อ', 'ดู', 'ห้อง', 'แจ้ง', 'ปล', 'รูปหน้า', 'ตึก', 'ถ่าย', 'ตอนกลางคืน', 'ฝนตก', 'โดยปกติ', 'มืด', 'แล้วก็', 'วังเวง', 'ห้อง', 'ทำความสะอาด', 'เรียบร้อย']",https://m.facebook.com/photo/view_full_size/?fbid=3443340982614546&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
28,2022-10-15 23:26:21,Warissara Sakaew,100009768821050,ประกาศของซื้อขาย,"['ตรวจ', 'โควิด', 'ขาย', 'ตอนนี้']",
29,2022-10-15 17:32:18,Nawaphon Srioontong,100031978597673,ประกาศของซื้อขาย,"['ขาตั้ง', 'ไมล์', 'บูม', 'ให้ยืม', 'ขาย', 'ไหม', 'ต้องการ', 'ด่วน']",
30,2022-10-06 19:14:15,Pimolphan Saisuwan,100012798491239,ประกาศของซื้อขาย,"['‼', 'ขาย', 'สัญญา', 'หอ', 'kin', 'hous', '‼', 'สัญญา', '8000', 'บาท', 'เข้าเดือน', '5500', 'บาท', '13500', 'บาท', 'ตอน', 'หมดสัญญา', 'ได้คืน', '8000', 'บาท', 'หมดสัญญา', 'กค', '2566', 'ห้อง', 'สไตล์', 'loft', 'ผนัง', 'นึง', 'สีแดง', 'ส้ม', 'สี', 'ห้อง', 'เหมือน', 'รูป', 'ห้อง', 'เดือน', '5500', '฿', 'ค่าน้ำ', '8', '฿', 'ไฟ', '18', '฿', 'ขั้นต่ำ', 'มีค่า', 'ส่วนกลาง', 'กุญแจ', 'คีย์', 'การ์ด', '2', 'ชุด', 'เสียเงิน', 'มีระบบ', 'รักษา', 'ความปลอดภัย', 'keycard', 'รปภ', 'หน้า', 'หอ', 'เวลา', 'กลางคืน', 'บันไดหนีไฟ', 'กลาง', 'หอ', 'ชั้น', 'free', 'wifi', '1', 'user', 'ใช้ได้', '4', 'เครื่อง', 'เครื่องซักผ้า', 'ชั้น', 'เครื่องกรองน้ำ', 'ฟรี', 'ชั้น', '1', 'จ่าย', 'ค่าเช่า', 'วันที่', '5', 'น้ำขวด', 'ฟรี', '1', 'แพ', 'ค', 'ที่นั่ง', 'ส่วนกลาง', 'โต๊ะกินข้าว', 'โต๊ะ', 'หน้า', 'หอ', 'โต๊ะ', 'สวน', 'โซฟา', 'เครื่องใช้ไฟฟ้า', 'ห้อง', 'แอร์', 'เครื่องทำน้ำอุ่น', 'ทีวี', 'led', 'ตู้เย็น', 'เฟอร์นิเจอร์', 'เตียง', '35', 'ฟุต', '2', 'เตียง', 'โซฟา', '2', 'ที่นั่ง', 'โต๊ะเขียนหนังสือ', 'เก้าอี้', '2', 'ที่นั่ง', 'ตู้เสื้อผ้า', 'บิ้ว', 'อิน', '2', 'ฝั่ง', 'อ่าง', 'ล้างจาน', 'ชั้นวางของ', 'ระเบียง', 'ราวตากผ้า', 'ตัว', 'ห้องน้ำ', 'แบ่ง', 'โซน', 'เปียก', 'โซน', 'แห้ง', 'วาง', 'สำหรับ', 'อาบน้ำ', 'สนใจ', 'inbox', 'รูป', 'สอบถาม']",https://m.facebook.com/photo/view_full_size/?fbid=1561353940967874&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
31,2022-10-14 12:02:13,ปอนด์ แข็งโป๊ก,100077657807596,ประกาศของหาย,"['รบกวน', 'เพื่อน', 'พี่', 'เฟส', 'คนอื่นๆ', 'แชร์', 'แมว', 'ผม', 'หาย', 'ชื่อ', 'ฮา', 'ร์เล่ย์', 'เพศ', 'ทำหมัน', 'อายุ', '1', 'ปี', 'เศษ', 'พันธุ์', 'เปอร์เซีย', 'สี', 'ขาว', 'มีตำหนิ', 'สี', 'ดำ', 'หัว', 'นิดนึง', 'ภาพ', 'ผม', 'ใส่', 'ปลอกคอ', 'ถอด', 'ซัก', '2', 'ตัว', 'ผม', 'วิ่ง', 'งาน', 'รู้สึก', 'เหมือน', 'เข้ามา', 'กิน', 'ยา', 'นอน', 'ตอน', '4', 'โมง', 'เย็น', 'ลืม', 'ใส่กลอน', 'ประตู', 'ดู', 'ภาพ', 'กล้องวงจรปิด', 'น้อง', 'ประตูออก', 'ตอน', 'เที่ยงคืน', 'ปกติ', 'น้อง', 'ชอบ', 'วิ่ง', 'ชน', 'ประตู', 'หัว', 'ดัน', 'ประตู', 'ผม', 'แมว', '2', 'ตัว', 'ตัว', 'นึง', 'ร้อง', 'หา', 'เพื่อน', 'หยุด', 'ตัว', 'หาย', 'ตาขาว', 'ขี้กลัว', 'เจอ', 'โปรด', 'ติดต่อ', '0908137300', 'น้อง', 'หาย', 'บ้าน', 'ซอย', 'วงศ์', 'สว่าง', '19', 'ซอย', '4', 'แยก', '3', 'วันที่', '14', 'ตุลาคม', '2565', 'เวลา', 'เที่ยงคืน', 'ผม', 'รูปภาพ', 'น้อง', 'คอม', 'เม้น', 'รบกวน', 'ขอบคุณ']",https://m.facebook.com/photo/view_full_size/?fbid=3231362893779471&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5391662180039235316%3Amf_story_key.1262971457835611%3Atop_level_post_id.1262971457835611%3Atl_objid.1262971457835611%3Acontent_owner_id_new.100077657807596%3Aoriginal_content_id.3231365853779175%3Aoriginal_content_owner_id.100007173761658%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3231362893779471%3Astory_location.6%3Aattached_story_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_1rrCOcI36Yub5%3Asty.308%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100077657807596%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A3231365853779175%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665723733%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1262971457835611%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100077657807596%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
32,2022-10-13 21:27:49,Sirikorn Kamonwan,100018638946507,ประกาศของซื้อขาย,"['ติด', 'จอง', 'ขาย', 'สัญญา', 'หอ', 'spapart', 'ราคา', '7000', 'ค่าเช่า', 'เดือน', '5500', 'ค่าไฟฟ้า', 'ยูนิต', '8', 'บาท', 'น้ำประปา', 'ลูกบาศก์เมตร', '18', 'บาท', 'wifi', 'ฟรี', 'เราเตอร์', 'แยก', 'ห้อง', 'เฟอร์นิเจอร์', 'เตียง', 'ฟูก', 'นอน', 'ตู้เสื้อผ้า', 'ชั้นวางของ', 'ทีวี', 'android', 'box', 'แอร์']",https://m.facebook.com/photo/view_full_size/?fbid=1153365818628039&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
33,2022-10-14 04:23:18,Fon Kwr,100001502436256,ประกาศของหาย,"['ขออนุญาต', 'บัตรประชาชน', 'เพื่อน', 'หาย', 'บริเวณ', 'ร้าน', 'ซับ', 'ไค', 'ร์บ', 'วันที่', '12', 'ตค', '65', 'เวลา', '18301900', 'น', 'ชื่อ', 'สหัสวรรษ', 'นวล', 'ประเสริฐ', 'รบกวน', 'อิน', 'บล็อค']",
